NOME_SUBTIPO_DE_CURSOS,CODIGO_CURSO,CURSO,EIXO_TECNOLOGICO,MODALIDADE,CARGA_HORARIA_CURSO,SITUACAO_ATIVO,CODIGO_UNIDADE_DE_ENSINO,UNIDADE_DE_ENSINO,UF,CODIGO_MUNICIPIO,MUNICIPIO
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46885,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SIDROLÂNDIA/MS,MS,5007901,Sidrolândia
Técnico,74,Técnico em Informática para Internet,Informação e Comunicação,Educação Presencial,1000,t,46733,CENTRO UNIVERSITÁRIO FACENS (UniFACENS) - 	Unidade SEDE,SP,3552205,Sorocaba
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46788,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE CANOAS/RS - UNIDADE 2,RS,4304606,Canoas
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46840,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE MANACAPURU/AM,AM,1302504,Manacapuru
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,46786,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE CANELA/RS,RS,4304408,Canela
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46873,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SÃO BENTO DO SUL/SC,SC,4215802,São Bento do Sul
Técnico,50,TÉCNICO EM ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,24613,UNIVERSIDADE LUTERANA DO BRASIL - ULBRA - CAMPUS CANOAS,RS,4304606,Canoas
Técnico,232050,Técnico em Cuidados de Idosos,Ambiente e Saúde,null,800,t,50212,FACULDADE SETE LAGOAS - FACSETE - Prédio Novo nº 86,MG,3167202,Sete Lagoas
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46850,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE NOVA SERRANA/MG,MG,3145208,Nova Serrana
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46865,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE RIO DAS OSTRAS/RJ,RJ,3304524,Rio das Ostras
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,31804,UNIVERSIDADE LA SALLE (UNILASALLE) - CANOAS SEDE,RS,4304606,Canoas
Técnico,75,Técnico em Manutenção e Suporte em Informática,Informação e Comunicação,Educação Presencial,1000,t,42656,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA - POLO NA SEDE - CAMPUS JOÃO PESSOA,PB,2507507,João Pessoa
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,50262,ALFA - FACULDADE DE TEÓFILO OTONI - ALFA TO - campus principal,MG,3168606,Teófilo Otoni
Técnico,64,Técnico em Transações Imobiliárias,Gestão e Negócios,Educação Presencial,800,t,47098,CENTRO UNIVERSITÁRIO INTERNACIONAL UNINTER - PAP CURITIBA 05,PR,4106902,Curitiba
Técnico,8,Técnico em Estética,Ambiente e Saúde,Educação Presencial,1200,t,50069,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO - UNIDADE CAMPUS,PR,4104303,Campo Mourão
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,null,800,t,46921,Centro Universitário União das Américas Descomplica - UNIAMÉRICA - Campus Centro,PR,4108304,Foz do Iguaçu
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,null,800,t,24799,UNIVERSIDADE LUTERANA DO BRASIL - ULBRA - POLO GUAÍBA,RS,4309308,Guaíba
Técnico,60,Técnico em Secretariado,Gestão e Negócios,Educação Presencial,800,t,31591,Centro Universitário Funorte (UNIFUNORTE) - Unidade JK,MG,3143302,Montes Claros
Técnico,55,Técnico em Finanças,Gestão e Negócios,Educação Presencial,800,t,46955,FACULDADE DESCOMPLICA  - campus principal,RJ,3304557,Rio de Janeiro
Técnico,378759,TÉCNICO EM PLANEJAMENTO E CONTROLE DA PRODUÇÃO,Produção Industrial,null,800,t,50239,CENTRO UNIVERSITÁRIO DE CIÊNCIAS E EMPREENDEDORISMO -  UNIFACEMP,BA,2928703,Santo Antônio de Jesus
Técnico,155,Técnico em Biocombustíveis,Produção Industrial,Educação Presencial,1200,t,30845,UNIVERSIDADE METODISTA DE PIRACICABA - CAMPUS: CAMPUS - PIRACICABA - TAQUARAL,SP,3538709,Piracicaba
Técnico,3,Técnico em Biotecnologia,Produção Industrial,Educação Presencial,1200,t,30845,UNIVERSIDADE METODISTA DE PIRACICABA - CAMPUS: CAMPUS - PIRACICABA - TAQUARAL,SP,3538709,Piracicaba
Técnico,9,Técnico em Farmácia,Ambiente e Saúde,Educação Presencial,1200,t,25099,UNIVERSIDADE FEEVALE - CAMPUS: SEDE,RS,4313409,Novo Hamburgo
Técnico,56,Técnico em Logística,Gestão e Negócios,Educação Presencial,800,t,47098,CENTRO UNIVERSITÁRIO INTERNACIONAL UNINTER - PAP CURITIBA 05,PR,4106902,Curitiba
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,46837,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE LIVRAMENTO DE NOSSA SENHORA/BA,BA,2919504,Livramento de Nossa Senhora
Técnico,38,Técnico em Eletromecânica,Controle e Processos Industriais,Educação Presencial,1200,t,30451,UNIVERSIDADE PITÁGORAS UNOPAR - LONDRINA/PR - PIZA - SEDE,PR,4113700,Londrina
Técnico,23,Técnico em Radiologia,Ambiente e Saúde,Educação Presencial,1200,t,46931,CENTRO UNIVERSITARIO UNIRB - Alagoinhas,BA,2900702,Alagoinhas
Técnico,32,Técnico em Multimeios Didáticos,Desenvolvimento Educacional e Social,Educação Presencial,1200,t,46486,FACULDADE JARDINS,SE,2800308,Aracaju
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,null,800,t,30825,Centro Universitário de Excelência (UNEX) - CAMPUS - FEIRA DE SANTANA - SIM,BA,2910800,Feira de Santana
Técnico,50,TÉCNICO EM ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,47000,FACULDADE TRÊS MARIAS (FTM) - GUARABIRA I (POLO EAD),PB,2506301,Guarabira
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,46817,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE IMBITUBA/SC,SC,4207304,Imbituba
Técnico,232050,Técnico em Cuidados de Idosos,Ambiente e Saúde,null,800,t,29632,CENTRO UNIVERSITÁRIO DO DISTRITO FEDERAL - CAMPUS REITOR REZENDE RIBEIRO DE REZENDE,DF,5300108,Brasília
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,null,800,t,46610,"Centro Universitário de Ensino, Ciência e Tecnologia do Paraná (UniEnsino) - SEde",PR,4106902,Curitiba
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,46836,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE LINHARES/ES,ES,3203205,Linhares
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,46765,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE ALVORADA/RS,RS,4300604,Alvorada
Técnico,55,Técnico em Finanças,Gestão e Negócios,Educação Presencial,800,t,47003,FACULDADE TRÊS MARIAS (FTM) - ITAPORANGA (POLO EAD),PB,2507002,Itaporanga
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,46733,CENTRO UNIVERSITÁRIO FACENS (UniFACENS) - 	Unidade SEDE,SP,3552205,Sorocaba
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,50296,UNIVERSIDADE PARANAENSE - UNIPAR - GUAÍRA,PR,4108809,Guaíra
Técnico,38,Técnico em Eletromecânica,Controle e Processos Industriais,Educação Presencial,1200,t,24468,FACULDADE DE AMERICANA - CAMPUS: CAMPUS - AMERICANA - JARDIM LUCIENE,SP,3501608,Americana
Técnico,232033,Técnico em Computação Gráfica,Informação e Comunicação,null,1000,t,24885,UNIVERSIDADE CESUMAR (UNICESUMAR) - MARINGÁ,PR,4115200,Maringá
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46492,FACULDADE DE TECNOLOGIA ALTOMEDIO SÃO FRANCISCO,MG,3151206,Pirapora
Técnico,146,Técnico em Multimídia,Produção Cultural e Design,Educação Presencial,800,t,42663,FACULDADES INTEGRADAS HÉLIO ALONSO - UNIDADE SEDE - CAMPUS RIO DE JANEIRO,RJ,3304557,Rio de Janeiro
Técnico,74,Técnico em Informática para Internet,Informação e Comunicação,Educação Presencial,1000,t,31804,UNIVERSIDADE LA SALLE (UNILASALLE) - CANOAS SEDE,RS,4304606,Canoas
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,46705,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE AÇAILÂNDIA / MA,MA,2100055,Açailândia
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,31513,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - Polo de Apoio Presencial de Mairinque/SP,SP,3528403,Mairinque
Técnico,51,Técnico em Comércio,Gestão e Negócios,Educação Presencial,800,t,46536,FACULDADE DE TECNOLOGIA FINACI - UNIDADE LIBERDADE,SP,3550308,São Paulo
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46880,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SÃO LUIS/MA - UNIDADE 1,MA,2111300,São Luís
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,50017,FACULDADE SANTA TEREZA,AM,1302603,Manaus
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46861,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE PONTE NOVA/MG,MG,3152105,Ponte Nova
Técnico,8,Técnico em Estética,Ambiente e Saúde,Educação Presencial,1200,t,29632,CENTRO UNIVERSITÁRIO DO DISTRITO FEDERAL - CAMPUS REITOR REZENDE RIBEIRO DE REZENDE,DF,5300108,Brasília
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,24608,UNIVERSIDADE LUTERANA DO BRASIL - ULBRA - POLO MANAUS CEULM,AM,1302603,Manaus
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,31529,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - Polo de Apoio Presencial de Palhoça/SC,SC,4211900,Palhoça
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46853,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE PAIÇANDU/PR,PR,4117503,Paiçandu
Técnico,27,Técnico em Segurança do Trabalho,Segurança,Educação Presencial,1200,t,46722,CENTRO UNIVERSITÁRIO DE GOIÁS UNI- ANHANGUERA,GO,5208707,Goiânia
Técnico,55,Técnico em Finanças,Gestão e Negócios,Educação Presencial,800,t,24218,CENTRO UNIVERSITÁRIO FILADÉLFIA (UNIFIL) - SEDE,PR,4113700,Londrina
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46778,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE BREU BRANCO/PA,PA,1501782,Breu Branco
Técnico,232050,Técnico em Cuidados de Idosos,Ambiente e Saúde,null,800,t,24114,UNIVERSIDADE CATÓLICA DE BRASÍLIA - UCB - BRASÍLIA,DF,5300108,Brasília
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46793,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE CAXIAS/MA,MA,2103000,Caxias
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,null,800,t,50086,FACULDADE HOLISTICA - FAHOL,PR,4106902,Curitiba
Técnico,2,Técnico em Análises Clínicas,Ambiente e Saúde,Educação Presencial,1200,t,46720,CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO - UNESC - unidade sede,ES,3201506,Colatina
Técnico,32,Técnico em Multimeios Didáticos,Desenvolvimento Educacional e Social,Educação Presencial,1200,t,46724,FACULDADE TRÊS MARIAS,PB,2507507,João Pessoa
Técnico,8,Técnico em Estética,Ambiente e Saúde,Educação Presencial,1200,t,50123,FACULDADE ICESP - UNIDADE ÁGUAS CLARAS,DF,5300108,Brasília
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46863,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE PRESIDENTE FIGUEIREDO/AM,AM,1303536,Presidente Figueiredo
Técnico,124,Técnico em Confeitaria,Produção Alimentícia,Educação Presencial,800,t,46451,CENTRO UNIVERSITÁRIO FAEL - UNIFAEL - CAMPUS LAPA BOQUEIRÃO,PR,4113205,Lapa
Técnico,52,Técnico em Comércio Exterior,Gestão e Negócios,Educação Presencial,800,t,46818,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,SC,4207502,Indaial
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,48835,FACULDADE AJES - AJES - Campus Principal,MT,5105150,Juína
Técnico,60,Técnico em Secretariado,Gestão e Negócios,Educação Presencial,800,t,47000,FACULDADE TRÊS MARIAS (FTM) - GUARABIRA I (POLO EAD),PB,2506301,Guarabira
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,null,800,t,24885,UNIVERSIDADE CESUMAR (UNICESUMAR) - MARINGÁ,PR,4115200,Maringá
Técnico,23,Técnico em Radiologia,Ambiente e Saúde,Educação Presencial,1200,t,30649,FACULDADES INTEGRADAS MACHADO DE ASSIS (FEMA) - UNIDADE SEDE,RS,4317202,Santa Rosa
Técnico,55,Técnico em Finanças,Gestão e Negócios,Educação Presencial,800,t,46921,Centro Universitário União das Américas Descomplica - UNIAMÉRICA - Campus Centro,PR,4108304,Foz do Iguaçu
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46870,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SANTO ÂNGELO/RS,RS,4317509,Santo Ângelo
Técnico,51,Técnico em Comércio,Gestão e Negócios,Educação Presencial,800,t,46818,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,SC,4207502,Indaial
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,31490,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - ITUPORANGA - POLO ITUPORANGA,SC,4208500,Ituporanga
Técnico,51,Técnico em Comércio,Gestão e Negócios,Educação Presencial,800,t,46451,CENTRO UNIVERSITÁRIO FAEL - UNIFAEL - CAMPUS LAPA BOQUEIRÃO,PR,4113205,Lapa
Técnico,50,TÉCNICO EM ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,24468,FACULDADE DE AMERICANA - CAMPUS: CAMPUS - AMERICANA - JARDIM LUCIENE,SP,3501608,Americana
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46822,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI (UNIASSELVI) - POLO DE APOIO PRESENCIAL DE IRECÊ/BA,BA,2914604,Irecê
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46828,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE ITAPIPOCA/CE,CE,2306405,Itapipoca
Técnico,55,Técnico em Finanças,Gestão e Negócios,Educação Presencial,800,t,50142,FACULDADE MURIALDO,RS,4305108,Caxias do Sul
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,null,800,t,46955,FACULDADE DESCOMPLICA  - campus principal,RJ,3304557,Rio de Janeiro
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46875,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SÃO JOÃO BATISTA/SC,SC,4216305,São João Batista
Técnico,8,Técnico em Estética,Ambiente e Saúde,Educação Presencial,1200,t,50227,FACULDADE METROPOLITANA DO CEARÁ  - SEDE CAMBEBA,CE,2304400,Fortaleza
Técnico,63,Técnico em Serviços Públicos,Gestão e Negócios,Educação Presencial,800,t,46818,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,SC,4207502,Indaial
Técnico,50,TÉCNICO EM ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,30451,UNIVERSIDADE PITÁGORAS UNOPAR - LONDRINA/PR - PIZA - SEDE,PR,4113700,Londrina
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,null,800,t,24786,UNIVERSIDADE LUTERANA DO BRASIL - ULBRA - POLO ITUMBIARA,GO,5211503,Itumbiara
Técnico,378709,TÉCNICO EM DEPENDÊNCIA QUÍMICA,Ambiente e Saúde,null,1200,t,24189,UNIVERSIDADE NOVE DE JULHO - CAMPUS: UNIDADE VERGUEIRO,SP,3550308,São Paulo
Técnico,378733,TÉCNICO EM GASTRONOMIA,"Turismo, Hospitalidade e Lazer",null,800,t,31193,CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS - LIBERDADE,SP,3550308,São Paulo
Técnico,232050,Técnico em Cuidados de Idosos,Ambiente e Saúde,null,800,t,50129,FACULDADES INTEGRADAS DOS CAMPOS GERAIS - CAMPUS SEDE OLARIAS,PR,4119905,Ponta Grossa
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46947,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE PORTO ALEGRE/RS - UNIDADE 1,RS,4314902,Porto Alegre
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46804,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE FÁTIMA/BA,BA,2910750,Fátima
Técnico,40,Técnico em Eletrotécnica,Controle e Processos Industriais,Educação Presencial,1200,t,24461,UNIVERSIDADE CRUZEIRO DO SUL - CAMPUS: UNIDADE SEDE,SP,3550308,São Paulo
Técnico,378733,TÉCNICO EM GASTRONOMIA,"Turismo, Hospitalidade e Lazer",null,800,t,50069,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO - UNIDADE CAMPUS,PR,4104303,Campo Mourão
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,null,800,t,47003,FACULDADE TRÊS MARIAS (FTM) - ITAPORANGA (POLO EAD),PB,2507002,Itaporanga
Técnico,65,Técnico em Vendas,Gestão e Negócios,Educação Presencial,800,t,50105,Centro Universitário de Tecnologia de Curitiba -  UNIFATEC - SEDE,PR,4106902,Curitiba
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46761,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE ÁGUA BRANCA/PI,PI,2200202,Água Branca
Técnico,64,Técnico em Transações Imobiliárias,Gestão e Negócios,Educação Presencial,800,t,46673,FACULDADE VIA SAPIENS - fvs - campus principal,CE,2313401,Tianguá
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46854,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE PARACATU/MG,MG,3147006,Paracatu
Técnico,16,Técnico em Meio Ambiente,Ambiente e Saúde,Educação Presencial,1200,t,30451,UNIVERSIDADE PITÁGORAS UNOPAR - LONDRINA/PR - PIZA - SEDE,PR,4113700,Londrina
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46750,FACULDADE UNIFICADA DO ESTADO DE SAO PAULO,SP,3529401,Mauá
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,25014,CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - UNIFEOB - Campus II - Mantiqueira,SP,3549102,São João da Boa Vista
Técnico,50,TÉCNICO EM ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,47003,FACULDADE TRÊS MARIAS (FTM) - ITAPORANGA (POLO EAD),PB,2507002,Itaporanga
Técnico,28,Técnico em Vigilância em Saúde,Ambiente e Saúde,Educação Presencial,1200,t,43130,FACULDADE DE ENSINO SUPERIOR E FORMAÇÃO INTEGRAL - FACULDADE DE ENSINO SUPERIOR E FORMAÇÃO INTEGRAL - CAMPUS 697778,SP,3516705,Garça
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,32207,FACULDADE DE CIÊNCIAS HUMANAS E BIOLÓGICAS E DA SAÚDE - UNIDADE SEDE - CAMPUS PRIMAVERA DO LESTE,MT,5107040,Primavera do Leste
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,31941,FACULDADE SANTA TEREZINHA - FACULDADE SANTA TEREZINHA - UNIDADE BRASILIA,DF,5300108,Brasília
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46819,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE IPATINGA/MG,MG,3131307,Ipatinga
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,null,800,t,31591,Centro Universitário Funorte (UNIFUNORTE) - Unidade JK,MG,3143302,Montes Claros
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,50139,CENTRO UNIVERSITÁRIO CESUCA - CESUCA - CAMPUS SEDE,RS,4303103,Cachoeirinha
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46827,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE ITAPECURU MIRIM/MA,MA,2105401,Itapecuru Mirim
Técnico,378734,TÉCNICO EM SERVIÇOS DE RESTAURANTE E BAR,"Turismo, Hospitalidade e Lazer",null,800,t,50069,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO - UNIDADE CAMPUS,PR,4104303,Campo Mourão
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46803,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE FARROUPILHA/RS,RS,4307906,Farroupilha
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46862,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE PORTÃO/RS,RS,4314803,Portão
Técnico,56,Técnico em Logística,Gestão e Negócios,Educação Presencial,800,t,50002,FACULDADE DE ENSINO SUPERIOR PELEGRINO CIPRIANI - FASPEC,MT,5103403,Cuiabá
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46881,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SÃO MATEUS DO SUL/PR,PR,4125605,São Mateus do Sul
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,31864,FACULDADE ANHANGÜERA DE RIBEIRÃO PRETO - Unidade SEDE,SP,3543402,Ribeirão Preto
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,24663,UNIVERSIDADE LUTERANA DO BRASIL - ULBRA - POLO JI-PARANÁ,RO,1100122,Ji-Paraná
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46777,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE BRASÍLIA/DF - UNIDADE 5,DF,5300108,Brasília
Técnico,57,Técnico em Marketing,Gestão e Negócios,Educação Presencial,800,t,46804,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE FÁTIMA/BA,BA,2910750,Fátima
Técnico,9,Técnico em Farmácia,Ambiente e Saúde,Educação Presencial,1200,t,50017,FACULDADE SANTA TEREZA,AM,1302603,Manaus
Técnico,3,Técnico em Biotecnologia,Produção Industrial,Educação Presencial,1200,t,50274,FACULDADE TRÊS MARIAS - FTM - Faculdade Três Marias,PB,2507507,João Pessoa
Técnico,23,Técnico em Radiologia,Ambiente e Saúde,Educação Presencial,1200,t,46693,FACULDADE DE CIÊNCIAS E SAÚDE EDUFOR - CAMPUS TURU,MA,2111300,São Luís
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46890,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE TELÊMACO BORBA/PR,PR,4127106,Telêmaco Borba
Técnico,6,Técnico em Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,47925,FACULDADE ANHANGUERA PITÁGORAS DE JUNDIAÍ - UNIDADE SEDE,SP,3525904,Jundiaí
Técnico,147,TÉCNICO EM PAISAGISMO,Produção Cultural e Design,Educação Presencial,1000,t,50137,FACULDADE DE CIÊNCIAS HUMANAS ESUDA,PE,2611606,Recife
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46832,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE JI-PARANÁ/RO,RO,1100122,Ji-Paraná
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46839,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE MÃE DO RIO/PA,PA,1504059,Mãe do Rio
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46782,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE CAMOCIM/CE,CE,2302602,Camocim
Técnico,52,Técnico em Comércio Exterior,Gestão e Negócios,Educação Presencial,800,t,47098,CENTRO UNIVERSITÁRIO INTERNACIONAL UNINTER - PAP CURITIBA 05,PR,4106902,Curitiba
Técnico,59,Técnico em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46892,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE TOMÉ-AÇÚ/PA,PA,1508001,Tomé-Açu
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46864,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE RIO BRANCO/AC - UNIDADE 1,AC,1200401,Rio Branco
